inventory_id,confidence,reasoning,inventory_name,receipt_item,success,receipt_upc,inventory_item,vendor_item_id,vendor_name
Q1EJV2RCJATXM,85,"Matched brand 'Elmer', product name 'school glue', and size '1.25oz'. No other Elmer variant matched better.",Elmer school glue 1.25oz,KRAZY GLUE TUBE 12CT,True,70158112054,"{'id': 'Q1EJV2RCJATXM', 'name': 'Elmer school glue 1.25oz'}",356,
BARX5D6F61VGW,85,Matched brand 'Neon Lighters' and variant 'Lighters'. No other variant matched better.,Neon Lighters,LIBERTY DISPOSABLE LIGHTERS BOX/50CT,True,83096101131,"{'id': 'BARX5D6F61VGW', 'name': 'Neon Lighters'}",288,
NG7XKHAF19696,85,"Matched brand 'Raid', product 'Ant & Roach Killer', and size '17.5 oz'. No other Raid variant matched better.",Raid Ant&Roach kill 17.5oz,COMBAT ROACH KILLING BAIT 1/8 CT,True,2340041913,"{'id': 'NG7XKHAF19696', 'name': 'Raid Ant&Roach kill 17.5oz'}",948,
M0FSSNKFS1GQR,85,"Matched brand 'Off', product name 'Active Insect Repellent', and size '6/6oz'. No other Off variant matched better.",Off Deep Woods Mosquito Repellent VIII Dry | 6 Oz,OFF ACTIVE INSECT REPELLENT UNSC.6/6OZ,True,4650001810,"{'id': 'M0FSSNKFS1GQR', 'name': 'Off Deep Woods Mosquito Repellent VIII Dry | 6 Oz'}",695,
45QXGK1VGM4JY,85,"Matched brand 'Duracell', product name 'CopperTop Alkaline C Batteries', and pack size '2/Pack'.",Duracell C 2p,DURACELL D-2PK (USA) BOX/6CT,True,41333085616,"{'id': '45QXGK1VGM4JY', 'name': 'Duracell C 2p'}",444,
F6RBMTH8842GA,85,Matched product 'Candle' and size '3 Oz'. No other candle variant matched better.,Star Lytes Candle Linen Fresh 3 Oz,OFF BACKYARD CITRONELA CANDLE 2/23 OZ,True,4650075007,"{'id': 'F6RBMTH8842GA', 'name': 'Star Lytes Candle Linen Fresh 3 Oz'}",693,
AY2C0CD9V49QY,85,"Matched brand 'Boylan', variant 'Black Cherry', and size '12oz'. No other item had a better match.",Boylan Soda Black Cherry | 12 Fo,BLACK XX HD SMALL BAGS 1/1200 CT,True,7175703005,"{'id': 'AY2C0CD9V49QY', 'name': 'Boylan Soda Black Cherry | 12 Fo'}",580,
1A18ZNJC1R9JP,85,"Matched brand 'Zyrtec', variant 'Tablets for Adults Allergy', and count '4/14CT'. No other Zyrtec variant matched better.",Zyrtec Indoor & Outdoor Allergies 10mg Tablets 5 Ct Carded Pack,ZYRTEC TABLETS FOR ADULTS ALLERGY 4/14CT,True,31254720432,"{'id': '1A18ZNJC1R9JP', 'name': 'Zyrtec Indoor & Outdoor Allergies 10mg Tablets 5 Ct Carded Pack'}",480,
X4VDW777RPZ66,95,"Matched brand 'Vicks', variant 'NyQuil Cold & Flu Nighttime Relief Cherry Flavor Liquid', and size '8 Fl Oz'.",Vicks NyQuil Cold & Flu Nighttime Relief Cherry Flavor Liquid 8 Fl Oz,VICKS NYQUIL ORIGINAL LIQUID 6/8 OZ,True,32390001424,"{'id': 'X4VDW777RPZ66', 'name': 'Vicks NyQuil Cold & Flu Nighttime Relief Cherry Flavor Liquid 8 Fl Oz'}",474,
8Z5CHFT3VFDBC,85,"Matched brand 'Benadryl', product name 'Children's Benadryl Allergy Non Anti Itch', and variant 'Liquid | Cherry'. No other Benadryl variant matched better.",Children's Benadryl Allergy Non Anti Itch | Liquid | Cherry,BENADRYL CHILD ALLERGY LIQ BBL GUM 3/4OZ,True,35058053504,"{'id': '8Z5CHFT3VFDBC', 'name': ""Children's Benadryl Allergy Non Anti Itch | Liquid | Cherry""}",468,
TMEVWACM8XB90,85,"Matched brand 'Tylenol', variant 'Infant Drops Grape', and size '6/1 oz'. No other Tylenol variant matched better.",child Tylenol 2-11 pain 4oz,TYLENOL INFANT DROPS GRAPE 6/1 OZ,True,30045012230,"{'id': 'TMEVWACM8XB90', 'name': 'child Tylenol 2-11 pain 4oz'}",91,
DJSY1Q3AKW1AY,85,"Matched brand 'Halls', variant 'Honey Lemon', and size '20CT'. No other Halls variant matched better.",Halls Relief Lemon Honey Flavor Cough Suppressant/Oral Anesthetic Drops 9 Ct Pack,HALLS COUGH DROP HONEY LEMON 20CT,True,31254605080,"{'id': 'DJSY1Q3AKW1AY', 'name': 'Halls Relief Lemon Honey Flavor Cough Suppressant/Oral Anesthetic Drops 9 Ct Pack'}",485,
GBG8N0H2ETZGT,85,Matched brand 'Dove' and variant 'Original Beauty Bar Soap'. No other Dove variant matched better.,Dove original,DOVE SOAP PINK 48/135GRM,True,57501056349283,"{'id': 'GBG8N0H2ETZGT', 'name': 'Dove original'}",158,
RR37YM42ENXA4,85,Matched brand 'Pepto Bismol' and size '4oz'. No other Pepto Bismol variant matched better.,Pepto bismol 4oz,PEPTO BISMOL TABLETS 6/30CT,True,30149003977,"{'id': 'RR37YM42ENXA4', 'name': 'Pepto bismol 4oz'}",499,
JHKRC0ASQ5JY0,85,Matched brand 'Garnier' and variant 'shampoo 12.5oz'. Closest match based on brand and size.,Garnier shampoo 12.5oz,PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/12OZ,True,8087819563,"{'id': 'JHKRC0ASQ5JY0', 'name': 'Garnier shampoo 12.5oz'}",119,
Y9SPKDD0MQ5JG,85,Matched brand '5-Hour Energy' and variant 'Regular Strength'. No other variant matched better.,5-Hour Energy Regular Strength,5 HOURS ENERGY BERRY 12/2OZ,True,71941050012,"{'id': 'Y9SPKDD0MQ5JG', 'name': '5-Hour Energy Regular Strength'}",349,
ENY7J7T7G74WY,85,"Matched brand 'Cortizone 10', variant 'Cream Max Strength', and size '4/1 oz'. No other variant matched better.",Camp cream of chic 10.75oz,CORTIZONE 10 CREAM MAX STRENGTH 4/1 OZ,True,4116700250,"{'id': 'ENY7J7T7G74WY', 'name': 'Camp cream of chic 10.75oz'}",808,
7X9B2SXTNTNEE,95,Matched brand 'Clear Eyes' and variant 'Lubricant Redness Relief Handy Pocket Pal Eye Drops'. No other Clear Eyes variant matched better.,Clear eyes .2oz,CLEAR EYES POCKET PAL 12/.2 OZ,True,30074254128,"{'id': '7X9B2SXTNTNEE', 'name': 'Clear eyes .2oz'}",503,
8XBVNVAKAQNWC,95,"Matched brand '5-Hour Energy', variant 'Extra Strength Berry', and size '12/2 oz'. No other item matched better.",5-Hour Energy 5-Hour Extra Strength Berry Bottles,5 HOURS ENERGY EX-STR BERRY 12/2 OZ,True,71941070012,"{'id': '8XBVNVAKAQNWC', 'name': '5-Hour Energy 5-Hour Extra Strength Berry Bottles'}",348,
TMEVWACM8XB90,85,"Matched brand 'Tylenol', variant 'Bubble Gum', and size '3/4oz'. No other Tylenol variant matched better.",child Tylenol 2-11 pain 4oz,TYLENOL CHILD BUBBLE GUM SUSP 3/4OZ,True,30045040704,"{'id': 'TMEVWACM8XB90', 'name': 'child Tylenol 2-11 pain 4oz'}",86,
AQDCZQY516X2M,95,"Matched brand 'Halls', variant 'Cough Suppressant Menthol Lyptus Drops', and size '20CT'.",Halls Cough Suppressant Menthol Lyptus Drops,HALLS COUGH DROP MENTHOL 20CT,True,31254605082,"{'id': 'AQDCZQY516X2M', 'name': 'Halls Cough Suppressant Menthol Lyptus Drops'}",484,
NCXZ3VF4KZBWY,85,"Matched brand 'Band-Aid', variant 'Flexible', and size '8's'. No other Band-Aid variant matched better.",Band aid flexible 8's,J&J BAND AID LG WATER BLOCK 3/6CT,True,38137119062,"{'id': 'NCXZ3VF4KZBWY', 'name': ""Band aid flexible 8's""}",447,
NMQF94YJ08692,95,"Matched brand 'Swan', alcohol percentage '70%', and size '16oz'. No other item matched better.",swan 70%alcohol 16oz,WISH WHITE ALCOHOL 70% 12/16 OZ,True,20191554613090,"{'id': 'NMQF94YJ08692', 'name': 'swan 70%alcohol 16oz'}",166,
4V668SF9CEDMJ,95,Matched brand 'Cutex' and variant 'Nail Polish Remover'. Size '6.7oz' also matches.,Cutex nail polish 6.7oz,CUTEX NAIL POLISH REMOVER ULTR 4/6.7OZ,True,30997137028,"{'id': '4V668SF9CEDMJ', 'name': 'Cutex nail polish 6.7oz'}",487,
38HNPAE2ZST5C,85,Matched brand 'ROYAL OAK'. No other item had a closer match in brand and variant.,ROYAL OAK 15.4lb,ROYAL HONEY VIP 12/20GRAM,True,9555755800036,"{'id': '38HNPAE2ZST5C', 'name': 'ROYAL OAK 15.4lb'}",238,
J68PANPMYQQ10,95,"Matched brand 'Band-Aid', product 'Gauze Pads', and quantity '10s'. No other item matched better.",Banaid gauze pads 10s,"J&J GAUZE 2"" ROLLED 3CT",True,38137116137,"{'id': 'J68PANPMYQQ10', 'name': 'Banaid gauze pads 10s'}",448,
T2EN9YESK7AYC,85,"Matched brand 'Suave', variant 'Conditioner Apple', and size '6/15oz'. No other Suave variant matched better.",Suave Men 3 In 1 Salon-Proven Shampoo & Conditioner & Body Wash | Charcoal | 28 Oz,SUAVE CONDITIONER APPLE 6/15OZ,True,7940046279,"{'id': 'T2EN9YESK7AYC', 'name': 'Suave Men 3 In 1 Salon-Proven Shampoo & Conditioner & Body Wash | Charcoal | 28 Oz'}",126,
T5QSFSK1EQ68A,85,"Matched brand 'Tums', variant 'Extra Strength', and size '12ct Roll'.",Tums Extra Strength 750 Assorted Berries Antacid Chewable Tablets 8 Ct Pack,Tums 12ct. Single Roll Extra Strength As,True,30766073920,"{'id': 'T5QSFSK1EQ68A', 'name': 'Tums Extra Strength 750 Assorted Berries Antacid Chewable Tablets 8 Ct Pack'}",490,
RRBCQQX3JS6Y6,85,Matched brand 'Reach' and variant 'Mint Waxed Dental Floss'. Size not specified but closest match based on brand and variant.,Reach Mint Waxed Dental Floss,GOOD SENS DENTAL FLOSS WAXED 100YD 6CT,True,84603600441,"{'id': 'RRBCQQX3JS6Y6', 'name': 'Reach Mint Waxed Dental Floss'}",285,
0Z5G4KJW434XP,85,Matched brand 'Kleenex' and variant 'Tissues 85s'. Size was not specified in the receipt item description.,Kleenex tissues 85s,Kleenex Pocket 8ct.,True,3600011974,"{'id': '0Z5G4KJW434XP', 'name': 'Kleenex tissues 85s'}",860,
RMGD3PABRV7M4,95,"Matched brand 'Trojan', product name 'Magnum Thin Condoms Large Size', and size '3 pack'.",Trojan Magnum Thin Condoms Large Size,CONDOMS-TROJANS MAGNUMS 6/3PK,True,2260064203,"{'id': 'RMGD3PABRV7M4', 'name': 'Trojan Magnum Thin Condoms Large Size'}",954,
YP2QWVHXPBGZT,95,Matched brand 'Gillette' and variant 'Fusion 5 Ultr Shaving Gel'. No other Gillette variant matched better.,Gillette shave gel 7oz,GILLETTE FUSION 5 ULTR SHAVING GEL 6/7OZ,True,4740015906,"{'id': 'YP2QWVHXPBGZT', 'name': 'Gillette shave gel 7oz'}",686,
RMGD3PABRV7M4,95,"Matched brand 'Trojan', product name 'Magnum Ribbed', and size '6/3 PK'. No other Trojan Magnum variant matched better.",Trojan Magnum Thin Condoms Large Size,CONDOMS TROJAN MAGNUM RIBBED 6/3 PK,True,2260064208,"{'id': 'RMGD3PABRV7M4', 'name': 'Trojan Magnum Thin Condoms Large Size'}",953,
T5QSFSK1EQ68A,85,"Matched brand 'Tums', variant 'Extra Strength', and quantity '12CT'. No other Tums variant matched better.",Tums ex 750,TUMS SINGLE ROLL EXST STRAW 12CT,True,30766738810,"{'id': 'T5QSFSK1EQ68A', 'name': 'Tums ex 750'}",488,
GPPCEEGY1JF8G,85,Matched brand 'Vaseline' and variant '100% Pure Petroleum Jelly | Original'. No other Vaseline variant matched better.,Vaseline 100% Pure Petroleum Jelly | Original | Skin Protectant,VASELINE PETROLEUM JELLY 6/1.75OZ .,True,30521231100,"{'id': 'GPPCEEGY1JF8G', 'name': 'Vaseline 100% Pure Petroleum Jelly | Original | Skin Protectant'}",497,
0W7Y9H11P3P22,85,Matched brand 'SWAN' and size '32oz'. No other SWAN variant matched better.,SWAN PEROXIDE 32oz,SWAN PEROXIDE 12/16OZ,True,10308694706107,"{'id': '0W7Y9H11P3P22', 'name': 'SWAN PEROXIDE 32oz'}",185,
X77B7EYVWJD5J,95,"Matched brand 'TUMS', variant 'Ultra Strength Peppermint', and size '12ct Roll'. No other TUMS variant matched better.",Tums Ultra Strength Peppermint Antacid Chewable Tablets 12ct Roll,TUMS ULTRA 1000 PEPPERMINT BOX/12CT,True,30766074535,"{'id': 'X77B7EYVWJD5J', 'name': 'Tums Ultra Strength Peppermint Antacid Chewable Tablets 12ct Roll'}",489,
T3MV9YT7XH43G,85,"Matched brand 'Gillette Venus', product name 'Simply Razor', and size '4/3CT'. No other Gillette Venus variant matched better.",Gillette Venus Extra Smooth Green Women's Razor Handle + 2 Blade Refills,GILLETTE VENUS SIMPLY RAZOR 4/3CT,True,4740067008,"{'id': 'T3MV9YT7XH43G', 'name': ""Gillette Venus Extra Smooth Green Women's Razor Handle + 2 Blade Refills""}",682,
P3SVGQBWWMDC0,85,"Matched brand 'Tide' and variant 'Original'. Size '6/42 oz' not found in inventory, but closest match based on brand and variant.",Tide orig 25oz,TIDE 2 X HE ORIG LIQ 6/42 OZ,True,3077212118,"{'id': 'P3SVGQBWWMDC0', 'name': 'Tide orig 25oz'}",892,
P3SVGQBWWMDC0,85,"Matched brand 'Tide' and variant 'Original'. Size '6/42 oz' not found in inventory, but closest match based on brand and variant.",Tide orig 25oz,TIDE 2 X ORIG HIGH SUDS LIQ 6/42 OZ,True,3077212117,"{'id': 'P3SVGQBWWMDC0', 'name': 'Tide orig 25oz'}",893,
DPX208FZNP6VE,95,Matched brand 'Downy' and size '19 oz'. No other Downy variant matched better.,Downy 19oz,DOWNY FRESH 6/19 OZ,True,3700020930,"{'id': 'DPX208FZNP6VE', 'name': 'Downy 19oz'}",81,
NZ633ANV74FB6,95,Matched brand 'Marlboro' and product name 'Red'. No other Marlboro variant matched better.,Marlboro Red,MARLBORO KG BOX-FSC,True,2820013570,"{'id': 'NZ633ANV74FB6', 'name': 'Marlboro Red'}",82,
NMGJ1CKFJFERM,85,Matched brand 'Irish Spring' and size '5.5oz'. No other Irish Spring variant matched better.,organic spin spring 5.5oz,IRISH SPRING ALOE 3BAR 18/11.25 OZ,True,35000141781,"{'id': 'NMGJ1CKFJFERM', 'name': 'organic spin spring 5.5oz'}",469,
XTSTYYRW9K06E,95,"Matched brand 'Glad', product name 'Tall Kitchen Drawstring Bags', and size '40ct'. No other Glad variant matched better.",Glad Force Flex 13gal Tall Kitchen Drawstring Bags 40ct,GLAD BAGS TALL KITCHEN DS LEMON 6/40 CT,True,1258778366,"{'id': 'XTSTYYRW9K06E', 'name': 'Glad Force Flex 13gal Tall Kitchen Drawstring Bags 40ct'}",1046,
4AS4SJ35TNRZE,85,"Matched brand 'Dawn', variant 'Original Scent', and size '14.7 Fl Oz'. Closest match based on variant and size.",Dawn Ultra Original Scent Ez-Squeeze Dishwashing Liquid Dish Soap - 14.7 Fl Oz,DAWN DISH SIMPLY LIQ ORIG 20/14.6 OZ,True,10037000537820,"{'id': '4AS4SJ35TNRZE', 'name': 'Dawn Ultra Original Scent Ez-Squeeze Dishwashing Liquid Dish Soap - 14.7 Fl Oz'}",216,
HGSKBSQ86214T,85,"Matched brand 'Del Monte', product 'Green Beans', and size '14.5 Oz'. No other Del Monte variant matched better.",Del Monte Green Beans | Blue Lake | Fresh Cut 14.5 Oz,EASY OFF FUME OVEN CLEANER 12/14.5 OZ,True,6233887977,"{'id': 'HGSKBSQ86214T', 'name': 'Del Monte Green Beans | Blue Lake | Fresh Cut 14.5 Oz'}",616,
4HC738239TZ0Y,85,"Matched brand 'Cascade Complete', size '75 oz', and no other variant matched better.",cascade complete 18s,CASCADE COMPLETE GEL 6/75 OZ,True,3700033840,"{'id': '4HC738239TZ0Y', 'name': 'cascade complete 18s'}",858,
SGC79KK78ZGBW,95,Matched brand 'Drano' and variant 'Max Gel 32 Fl Oz'. No other Drano variant matched better.,Drano max gel 32oz,DRANO LIQUID DRAIN CLNR 12/ 32FZ,True,1001980000116,"{'id': 'SGC79KK78ZGBW', 'name': 'Drano max gel 32oz'}",253,
XFZ7BQ351V6HM,95,Matched brand 'Ajax' and size '14 oz'. No other Ajax variant matched better.,Ajax Powder Cleanser With Bleach | 14 Oz,AJAX CLEANSER SCOURER PWD W/BL 12/21OZ,True,82785400950,"{'id': 'XFZ7BQ351V6HM', 'name': 'Ajax Powder Cleanser With Bleach | 14 Oz'}",291,
7J4BK1K2QYFVG,95,"Matched brand 'Febreze', variant 'Linen', and size '8.8 oz'. No other Febreze variant matched better.",febreze linen 8.8oz,FEBREZE AIR FRSHNR HAWAIIN 6/8.8 OZ,True,3700096260,"{'id': '7J4BK1K2QYFVG', 'name': 'febreze linen 8.8oz'}",853,
7J4BK1K2QYFVG,85,"Matched brand 'Febreze', variant 'Linen And Sky Scent', and size '8.8 Oz'. No other variant matched better.",febreze linen 8.8oz,FEBREZE AIR FRSHNR MOONLIGHT 6/8.8 OZ,True,10037000962509,"{'id': '7J4BK1K2QYFVG', 'name': 'febreze linen 8.8oz'}",212,
BGW7QGFW4ZF0E,95,Matched brand 'Chore Boy' and product 'Copper Scrubber/Scouring Pad'. No other Chore Boy variant matched better.,Chore Boy 10811435002142A Copper Scrubber/Scouring Pad,CHORE BOY COPPER SCRUBBER BOX/36 CT,True,cb,"{'id': 'BGW7QGFW4ZF0E', 'name': 'Chore Boy 10811435002142A Copper Scrubber/Scouring Pad'}",157,
JJ23168P4ZPZG,85,Matched brand 'Scotch-Brite' and variant 'Heavy Duty'. No other variant matched better.,Scotch-Brite Heavy Duty Scrub Sponge Green,SCOTCH BRITE HVY DUTY 21 CT,True,7630891344,"{'id': 'JJ23168P4ZPZG', 'name': 'Scotch-Brite Heavy Duty Scrub Sponge Green'}",539,
JJ23168P4ZPZG,85,"Matched brand 'Scotch-Brite' and variant 'Non Scratch'. Size '21 CT' not present in inventory, but closest match based on brand and variant.",Scotch-Brite Heavy Duty Scrub Sponge Green,SCOTCH BRITE NON SCRATCH 21 CT,True,7630891343,"{'id': 'JJ23168P4ZPZG', 'name': 'Scotch-Brite Heavy Duty Scrub Sponge Green'}",540,
QHJX0W97QW30W,95,Matched brand 'Bounty' and variant 'napkin 200s'. No other Bounty variant matched better.,Bounty napkin 200s,BOUNTY NAPKINS 8/200 CT,True,37000965954,"{'id': 'QHJX0W97QW30W', 'name': 'Bounty napkin 200s'}",466,
NVBQ7X2ZQBSG8,85,"Matched brand 'Palmolive', variant 'Dishwashing Liquid Antibacterial', and size '20oz'. No other Palmolive variant matched better.",Palmolive antibac 20oz,PALMOLIVE DISH DETERGENT 20/12.6OZ,True,10035000990645,"{'id': 'NVBQ7X2ZQBSG8', 'name': 'Palmolive antibac 20oz'}",219,
40T5X7EP3KDEA,95,Matched brand 'LOVE my carpet' and size '12/12 oz'. No other item had a closer match.,LOVE my carpet,LOVE MY CARPET FOAM CLEANER 12/12 OZ,True,85000739593,"{'id': '40T5X7EP3KDEA', 'name': 'LOVE my carpet'}",281,
JJ23168P4ZPZG,85,"Matched brand 'Scotch-Brite', product name 'Heavy Duty Scrub Sponge', and size '1CT'. No other item matched better.",Scotch-Brite Heavy Duty Scrub Sponge Green,SOS SPONGE HEAVY DUTY 12/1CT,True,4129400008,"{'id': 'JJ23168P4ZPZG', 'name': 'Scotch-Brite Heavy Duty Scrub Sponge Green'}",802,
2PE8NTCCRH4A6,95,Matched 'Ice 7lb' with the closest size and variant to 'ICE 1/7LB'.,Ice 7lbs,ICE 1/7LB,True,86000611491,"{'id': '2PE8NTCCRH4A6', 'name': 'Ice 7lbs'}",273,
ARGJD0TX3YHKE,95,"Matched brand 'Prime', variant 'Lemon Lime', and size '3 packs of 8 bottles, each 16.9 ounces'. No other Prime variant matched better.",Prime Lemon Lime,PRIME LEMON LIME 3/8-16.9OZ,True,85004042722,"{'id': 'ARGJD0TX3YHKE', 'name': 'Prime Lemon Lime'}",278,
MZNCABA6JBY9P,85,Matched 'Pop Sponge Bob 4oz' based on brand and product name similarity.,Pop sponge bob 4oz,POP NOV SPIDERMAN 20/3.38 OZ,True,775670284,"{'id': 'MZNCABA6JBY9P', 'name': 'Pop sponge bob 4oz'}",1080,
GB09TXF6QR1VA,95,Matched brand 'Planters' and variant 'Honey Roasted Peanuts'. Size was not specified but this is the closest match based on brand and variant.,Planters Honey Roasted Peanuts 12 Oz,PLANTERS 2/$1.09 HEAT PEANUTS 18CT,True,2900002216,"{'id': 'GB09TXF6QR1VA', 'name': 'Planters Honey Roasted Peanuts 12 Oz'}",905,
GB09TXF6QR1VA,85,Matched brand 'Planters' and variant 'Honey Roasted Peanuts'. Size was not specified but closest match based on variant.,Planters Honey Roasted Peanuts 12 Oz,PLANTERS 2/$1.09 HONEY PEANUTS 18CT,True,2900002214,"{'id': 'GB09TXF6QR1VA', 'name': 'Planters Honey Roasted Peanuts 12 Oz'}",906,
YTQ80SGJE80A2,95,"Matched brand 'Planters', variant 'Salted Cashews', and size '18CT'. No other Planters variant matched better.",Planters Cashews | Salted | 1.5 Oz,PLANTERS TUBE NUT SALTED CASHEWS 18CT,True,2900007568,"{'id': 'YTQ80SGJE80A2', 'name': 'Planters Cashews | Salted | 1.5 Oz'}",899,
5NB1Y1NZ75ZTT,85,"Matched brand 'Planters', variant 'Salted Peanuts', and quantity '18CT'. Closest match based on variant and quantity.",Planter hy rst peanut 2 4 1.09,PLANTERS 2/$1.09 SALTED PEANUTS 18CT,True,2900002212,"{'id': '5NB1Y1NZ75ZTT', 'name': 'Planter hy rst peanut 2 4 1.09'}",907,
GB09TXF6QR1VA,85,Matched brand 'Planters' and variant 'Honey Roasted'. Closest match in terms of variant and brand.,Planters Honey Roasted Peanuts 12 Oz,PLANTERS HONEY ROAST CASHEWS 18CT,True,2900007359,"{'id': 'GB09TXF6QR1VA', 'name': 'Planters Honey Roasted Peanuts 12 Oz'}",900,
83AV5KE813CYJ,95,Matched brand 'Wonderful Pistachios' and variant 'Salt & Pepper Flavored'. Size '4.5 oz' also matches closely.,Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag,WONDERFUL PISTACHIOS ROAST&SALT 8/4.5OZ,True,1411391015,"{'id': '83AV5KE813CYJ', 'name': 'Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag'}",1022,
PHJN5KMTPYB7P,95,"Matched brand 'Wonderful Pistachios', variant 'Shelled BBQ', and size '8/2.5oz'. No other variant matched better.",Wonderful Pistachios | No Shells | Honey Roasted | 2.25 Ounce Bag,WONDERFUL PISTACHIOS SHELLED BBQ 8/2.5OZ,True,1411370032,"{'id': 'PHJN5KMTPYB7P', 'name': 'Wonderful Pistachios | No Shells | Honey Roasted | 2.25 Ounce Bag'}",1023,
1PFXBZ22B63BW,95,"Matched brand 'Wonderful Pistachios', variant 'Roasted And Salted', and size '1.25 Ounce Bag'. No other variant matched better.",Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag,WONDERFUL PISTACHIOS ROSTE&SALT12/1.25OZ,True,1411391345,"{'id': '1PFXBZ22B63BW', 'name': 'Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag'}",1016,
MY2QQEPXZHS7A,85,Matched brand 'Wonderful Pistachios' and variant 'Roasted And Salted'. Closest match in size to 1.5 oz.,Wonderful Pistachios | Roasted And Salted | 1.25 Ounce Bag,WONDERFUL PISTACHIOS SALT&PEPP 12/1.5OZ,True,1411391332,"{'id': 'MY2QQEPXZHS7A', 'name': 'Wonderful Pistachios | Roasted And Salted | 1.25 Ounce Bag'}",1020,
FXE2AYE9QDSCR,95,"Matched brand 'Friskies', variant 'Shreds Turkey & Cheese Dinner In Gravy', and size '5.5oz'.",Fris shred turkey 5.5oz,FRISKIES% SHRDTURKEY CHEESE 24/5.5OZ,True,5000046772,"{'id': 'FXE2AYE9QDSCR', 'name': 'Fris shred turkey 5.5oz'}",641,
A8JCR1WA1TJNT,85,"Matched brand 'Lesher F', product 'Egg Jumbo', and size '12 CT'. No other item had a closer match.",Alderfer Cage/F Jumbo DZ,EGG JUMBO 12 CT,True,ej,"{'id': 'A8JCR1WA1TJNT', 'name': 'Alderfer Cage/F Jumbo DZ'}",154,
0Z1C35C4BARBC,85,"Matched brand 'Sauders', product 'Organic Large Eggs'. No other item had a closer match.",[sauders Egg] Sauders Organic Large Eggs,EGG EX LARGE 15CT,True,ex,"{'id': '0Z1C35C4BARBC', 'name': '[sauders Egg] Sauders Organic Large Eggs'}",153,
6DWMWVXM0ZWQM,95,"Matched brand 'Hebrew National', product name 'Beef Franks', and size '12oz'. No other item matched better.",Hebrew beef franks 12oz,HEBRW BEEF FRANK 6/10.3 OZ,True,7495618057,"{'id': '6DWMWVXM0ZWQM', 'name': 'Hebrew beef franks 12oz'}",546,
Q50V8Y38ERTCE,95,"Matched brand 'Oscar Mayer', product 'Deli Fresh Mesquite Smoked Turkey Breast', and size '8oz'.",Oscar Mayer Deli Fresh Mesquite Smoked Turkey Breast - 8oz,OSCAR MYR DLISHV BLK PEP TKY 4/ 8OZ,True,4470003250,"{'id': 'Q50V8Y38ERTCE', 'name': 'Oscar Mayer Deli Fresh Mesquite Smoked Turkey Breast - 8oz'}",705,
XM7TJR0RKWSR8,95,"Matched brand 'Naked', variant 'Green Machine', and size '15.2 Fl Oz'. No other Naked variant matched better.",Naked Green Machine Juice Smoothie - 15.2 Fl Oz,NAKED JUICE 8/15.2OZ GREEN MACHINE,True,82592631244,"{'id': 'XM7TJR0RKWSR8', 'name': 'Naked Green Machine Juice Smoothie - 15.2 Fl Oz'}",292,
4D6W9NB8X23A8,85,"Matched brand 'Oscar Mayer', product 'Ham', and size '9oz'. No other Oscar Mayer ham variant matched better.",Oscar Mayer Deli Fresh Smoked Uncured Ham - 9oz,OSCAR MYR HAM AMER CH/CHIP 4/3.1 OZ,True,4470010321,"{'id': '4D6W9NB8X23A8', 'name': 'Oscar Mayer Deli Fresh Smoked Uncured Ham - 9oz'}",701,
KZXPFZRQ5CQSM,85,"Matched brand 'Bar S', product 'Beef Jumbo Franks', and size '16oz'. No other Bar S variant matched better.",bar s beef jumbo franks16oz,NATHANS BTB S L BEEF FRANK 4/12 OZ,True,88831391490,"{'id': 'KZXPFZRQ5CQSM', 'name': 'bar s beef jumbo franks16oz'}",260,
6DWMWVXM0ZWQM,85,"Matched brand 'Hebrew National', product name 'Beef Franks', and size '12oz'. No other item matched better.",Hebrew beef franks 12oz,NATHANS JM BEEF FRANK 4/14OZ,True,88831391404,"{'id': '6DWMWVXM0ZWQM', 'name': 'Hebrew beef franks 12oz'}",261,
8NS8D11C3CS5M,85,"Matched brand 'Eckrich', product name 'Smoked Sausage', and size '14 oz'.",Eckrich Smoked Sausage 14 Oz. Pack,ECKRICH TKY NC 4/10 0Z,True,2781530051,"{'id': '8NS8D11C3CS5M', 'name': 'Eckrich Smoked Sausage 14 Oz. Pack'}",921,
FCHV7AMT4N1MA,85,"Matched brand 'Lunchables', product name 'Chicken Dunks With Chocolate Creme Cookies', and size '4 Oz Tray'.",Lunchables Chicken Dunks With Chocolate Creme Cookies | 4 Oz Tray,OSCAR MYR BASIC CHICKEN DUNK 4/4 OZ,True,4470006357,"{'id': 'FCHV7AMT4N1MA', 'name': 'Lunchables Chicken Dunks With Chocolate Creme Cookies | 4 Oz Tray'}",703,
7AFP7BPW261XA,85,Matched brand 'Lance' and variant 'Real Cheddar Cheese'. Closest match based on product name and variant.,Lance Real Cheddar Cheese Crackers,OSCAR MYR LNCH CHEDR CRACKRS 4/3.2 OZ,True,4470002458,"{'id': '7AFP7BPW261XA', 'name': 'Lance Real Cheddar Cheese Crackers'}",713,
